# generated_at: 2025-07-29T14:36:49.288083
# total_records: 7
# date_range: 2025-07-29 to 2025-08-04
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-07-29,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,34.3,23.0,0.0,8.2,1,Mainly clear,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
2025-07-30,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,32.2,23.4,0.0,8.15,1,Mainly clear,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
2025-07-31,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,30.8,22.6,0.0,8.15,1,Mainly clear,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
2025-08-01,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,30.6,22.7,2.3,4.2,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
2025-08-02,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,32.4,25.0,7.1,7.2,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
2025-08-03,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,33.6,26.2,13.9,6.45,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
2025-08-04,2025-07-29T08:51:48.805889,2025-08-02T23:00,35.7,139.6875,Asia/Tokyo,43.0,29.5,Clear sky,6.6,SE,36.9,26.7,19.3,6.95,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-07-29T08:51:48.805889
