# generated_at: 2025-08-14T23:10:30.392524
# total_records: 7
# date_range: 2025-08-14 to 2025-08-20
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-14,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,30.0,22.6,0.0,7.15,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
2025-08-15,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,31.6,21.1,0.0,7.25,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
2025-08-16,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,26.9,20.3,0.0,7.25,45,Fog,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
2025-08-17,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,30.4,22.6,2.8,7.25,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
2025-08-18,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,27.6,21.3,0.0,7.2,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
2025-08-19,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,24.7,21.1,0.0,6.2,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
2025-08-20,2025-08-14T17:25:30.310717,2025-08-18T23:00,40.710335,-73.99309,America/New_York,27.0,29.4,Partly cloudy,6.2,N,23.5,21.6,0.0,4.45,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-14T17:25:30.310717
