# generated_at: 2025-08-08T01:53:42.860383
# total_records: 7
# date_range: 2025-08-07 to 2025-08-13
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-07,2025-08-07T20:08:42.694720,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,26.7,18.5,0.6,7.3,51,Light drizzle,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.694720
2025-08-08,2025-08-07T20:08:42.694720,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,27.7,14.9,0.0,7.15,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.695722
2025-08-09,2025-08-07T20:08:42.695722,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,28.9,13.9,0.0,7.35,0,Clear sky,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.695722
2025-08-10,2025-08-07T20:08:42.695722,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,27.5,20.9,0.0,7.4,0,Clear sky,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.695722
2025-08-11,2025-08-07T20:08:42.695722,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,32.6,23.1,0.0,7.25,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.695722
2025-08-12,2025-08-07T20:08:42.695722,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,33.6,23.3,2.8,7.15,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.695722
2025-08-13,2025-08-07T20:08:42.695722,2025-08-11T23:00,40.710335,-73.99309,America/New_York,27.0,25.8,Clear sky,18.2,SE,33.7,26.1,0.0,7.1,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T20:08:42.695722
