# generated_at: 2025-08-08T01:20:52.051044
# total_records: 7
# date_range: 2025-08-07 to 2025-08-13
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-07,2025-08-07T19:35:51.956876,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,22.5,14.8,0.0,5.75,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
2025-08-08,2025-08-07T19:35:51.958096,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,24.1,15.3,0.0,5.65,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
2025-08-09,2025-08-07T19:35:51.958096,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,24.7,15.4,0.0,6.2,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
2025-08-10,2025-08-07T19:35:51.958096,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,25.5,13.1,0.0,6.25,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
2025-08-11,2025-08-07T19:35:51.958096,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,28.5,14.8,0.0,6.3,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
2025-08-12,2025-08-07T19:35:51.958096,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,30.4,18.5,0.6,6.35,3,Overcast,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
2025-08-13,2025-08-07T19:35:51.958096,2025-08-11T23:00,51.5,-0.120000124,Europe/London,29.0,20.3,Overcast,13.5,SW,30.5,17.8,0.9,5.9,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-08-07T19:35:51.958096
