# generated_at: 2025-08-12T01:28:00.962298
# total_records: 7
# date_range: 2025-08-12 to 2025-08-18
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-12,2025-08-11T19:43:00.931423,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,25.3,21.2,5.7,8.95,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931444
2025-08-13,2025-08-11T19:43:00.931454,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,24.5,21.4,22.2,4.65,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931465
2025-08-14,2025-08-11T19:43:00.931471,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,22.4,20.5,8.8,1.5,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931480
2025-08-15,2025-08-11T19:43:00.931485,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,24.4,20.3,7.2,7.55,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931493
2025-08-16,2025-08-11T19:43:00.931497,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,25.3,21.0,15.9,8.15,96,Thunderstorm with slight hail,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931505
2025-08-17,2025-08-11T19:43:00.931509,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,26.7,21.3,20.7,8.35,96,Thunderstorm with slight hail,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931517
2025-08-18,2025-08-11T19:43:00.931521,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,21.5,Fog,1.3,SE,25.9,20.7,20.4,7.8,96,Thunderstorm with slight hail,0.0,0.0,0,0,Good,open-meteo,2025-08-11T19:43:00.931528
