# generated_at: 2025-08-14T23:55:01.013213
# total_records: 7
# date_range: 2025-08-14 to 2025-08-20
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-14,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,25.8,16.9,0.0,3.9,3,Overcast,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
2025-08-15,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,26.7,17.6,0.0,5.75,3,Overcast,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
2025-08-16,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,26.0,15.3,0.0,6.0,3,Overcast,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
2025-08-17,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,23.9,12.7,0.0,6.0,2,Partly cloudy,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
2025-08-18,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,24.6,14.5,0.0,5.95,3,Overcast,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
2025-08-19,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,21.9,14.9,0.0,5.6,3,Overcast,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
2025-08-20,2025-08-14T18:10:00.972220,2025-08-18T23:00,52.48,-1.9000001,Europe/London,146.0,24.0,Partly cloudy,12.2,WNW,19.6,13.2,0.0,5.55,3,Overcast,4.4,5.2,34,26,Good,open-meteo,2025-08-14T18:10:00.972220
