# generated_at: 2025-08-12T22:24:02.938417
# total_records: 7
# date_range: 2025-08-12 to 2025-08-18
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-12,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,29.9,18.6,0.0,6.15,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
2025-08-13,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,28.4,20.2,0.0,5.95,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
2025-08-14,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,26.1,17.6,0.0,5.05,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
2025-08-15,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,27.8,15.7,0.0,6.05,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
2025-08-16,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,25.9,13.3,0.0,6.05,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
2025-08-17,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,24.3,11.3,0.0,5.75,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
2025-08-18,2025-08-12T16:39:02.737044,2025-08-16T23:00,52.48,-1.9000001,Europe/London,146.0,30.0,Mainly clear,7.7,E,22.0,12.2,0.0,5.7,3,Overcast,3.6,4.2,38,25,Good,open-meteo,2025-08-12T16:39:02.737044
