# generated_at: 2025-08-14T23:53:47.740491
# total_records: 7
# date_range: 2025-08-14 to 2025-08-20
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-14,2025-08-14T18:08:47.672840,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,32.1,25.3,0.0,8.5,45,Fog,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.672840
2025-08-15,2025-08-14T18:08:47.673833,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,32.9,25.8,1.2,8.3,80,Slight rain showers,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.673833
2025-08-16,2025-08-14T18:08:47.673833,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,33.1,26.1,8.1,8.4,95,Thunderstorm,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.673833
2025-08-17,2025-08-14T18:08:47.673833,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,33.5,26.9,32.5,8.3,96,Thunderstorm with slight hail,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.673833
2025-08-18,2025-08-14T18:08:47.673833,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,30.9,26.3,21.9,8.5,95,Thunderstorm,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.673833
2025-08-19,2025-08-14T18:08:47.673833,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,31.4,26.5,4.2,5.8,95,Thunderstorm,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.673833
2025-08-20,2025-08-14T18:08:47.673833,2025-08-18T23:00,26.625,87.875,Asia/Kathmandu,96.0,27.1,Mainly clear,3.2,NNE,31.1,26.1,19.5,7.85,95,Thunderstorm,23.5,24.0,51,25,Moderate,open-meteo,2025-08-14T18:08:47.673833
