# generated_at: 2025-08-12T07:47:22.066513
# total_records: 7
# date_range: 2025-08-12 to 2025-08-18
# locations: 1 unique location(s)
# data_source: open-meteo
# format_version: 1.0
# columns: ['date', 'last_updated', 'measurement_time', 'latitude', 'longitude', 'timezone', 'elevation', 'current_temp_c', 'current_condition', 'wind_kph', 'wind_dir', 'forecast_max_temp', 'forecast_min_temp', 'precipitation_mm', 'uv_index', 'weather_code', 'forecast_condition', 'pm2_5', 'pm10', 'us_aqi', 'european_aqi', 'aqi_category', 'data_source', 'created_at']
#
date,last_updated,measurement_time,latitude,longitude,timezone,elevation,current_temp_c,current_condition,wind_kph,wind_dir,forecast_max_temp,forecast_min_temp,precipitation_mm,uv_index,weather_code,forecast_condition,pm2_5,pm10,us_aqi,european_aqi,aqi_category,data_source,created_at
2025-08-12,2025-08-12T02:02:22.025683,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,26.4,21.1,2.3,8.6,80,Slight rain showers,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025739
2025-08-13,2025-08-12T02:02:22.025761,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,23.9,21.6,25.7,4.7,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025787
2025-08-14,2025-08-12T02:02:22.025800,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,23.4,20.9,28.1,1.65,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025826
2025-08-15,2025-08-12T02:02:22.025842,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,23.3,20.6,14.3,8.4,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025866
2025-08-16,2025-08-12T02:02:22.025877,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,25.7,21.1,6.0,8.05,95,Thunderstorm,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025900
2025-08-17,2025-08-12T02:02:22.025911,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,26.7,21.3,20.7,8.0,96,Thunderstorm with slight hail,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025932
2025-08-18,2025-08-12T02:02:22.025943,2025-08-16T23:00,27.75,85.25,Asia/Kathmandu,1288.0,23.2,Overcast,1.9,NNW,25.9,20.7,20.4,3.1,96,Thunderstorm with slight hail,0.0,0.0,0,0,Good,open-meteo,2025-08-12T02:02:22.025963
